student_id,date_registered,first_date_watched,first_date_purchased,date_diff_reg_watch,date_diff_watch_purch
255715,2021-12-04,2021-12-04,NULL,0,NULL
255716,2021-12-04,2021-12-04,NULL,0,NULL
255717,2021-12-04,NULL,NULL,NULL,NULL
255718,2021-12-04,NULL,NULL,NULL,NULL
255719,2021-12-04,NULL,NULL,NULL,NULL
255720,2021-12-04,2021-12-04,NULL,0,NULL
255721,2021-12-04,NULL,NULL,NULL,NULL
255722,2021-12-04,NULL,NULL,NULL,NULL
255723,2021-12-04,2021-12-06,NULL,2,NULL
255724,2021-12-04,2021-12-04,NULL,0,NULL
255725,2021-12-04,NULL,NULL,NULL,NULL
255726,2021-12-04,NULL,NULL,NULL,NULL
255727,2021-12-04,2021-12-04,NULL,0,NULL
255728,2021-12-04,2021-12-04,NULL,0,NULL
255729,2021-12-04,2021-12-04,NULL,0,NULL
255730,2021-12-04,2021-12-04,NULL,0,NULL
255731,2021-12-04,2021-12-04,NULL,0,NULL
255732,2021-12-04,2022-03-21,NULL,107,NULL
255733,2021-12-04,2021-12-04,NULL,0,NULL
255734,2021-12-04,2021-12-04,NULL,0,NULL
255735,2021-12-04,2021-12-04,NULL,0,NULL
255736,2021-12-04,NULL,NULL,NULL,NULL
255737,2021-12-04,NULL,NULL,NULL,NULL
255738,2021-12-04,NULL,NULL,NULL,NULL
255739,2021-12-04,NULL,NULL,NULL,NULL
255740,2021-12-04,NULL,NULL,NULL,NULL
255741,2021-12-04,2021-12-14,NULL,10,NULL
255742,2021-12-04,NULL,NULL,NULL,NULL
255743,2021-12-04,NULL,NULL,NULL,NULL
255744,2021-12-04,2021-12-04,2021-12-06,0,2
255745,2021-12-04,NULL,NULL,NULL,NULL
255746,2021-12-04,NULL,NULL,NULL,NULL
255747,2021-12-04,NULL,NULL,NULL,NULL
255748,2021-12-04,2021-12-06,NULL,2,NULL
255749,2021-12-04,2021-12-04,NULL,0,NULL
255750,2021-12-04,NULL,NULL,NULL,NULL
255751,2021-12-04,2021-12-07,NULL,3,NULL
255752,2021-12-04,2021-12-04,NULL,0,NULL
255753,2021-12-04,NULL,NULL,NULL,NULL
255754,2021-12-04,NULL,NULL,NULL,NULL
255755,2021-12-04,2021-12-06,NULL,2,NULL
255756,2021-12-04,NULL,NULL,NULL,NULL
255757,2021-12-04,2021-12-04,NULL,0,NULL
255758,2021-12-04,NULL,NULL,NULL,NULL
255759,2021-12-04,2021-12-04,NULL,0,NULL
255760,2021-12-04,NULL,NULL,NULL,NULL
255761,2021-12-04,2021-12-04,NULL,0,NULL
255762,2021-12-04,2021-12-04,NULL,0,NULL
255763,2021-12-04,NULL,NULL,NULL,NULL
255764,2021-12-04,2021-12-04,NULL,0,NULL
255765,2021-12-04,2021-12-06,2021-12-10,2,4
255766,2021-12-04,2021-12-04,NULL,0,NULL
255767,2021-12-04,NULL,NULL,NULL,NULL
255768,2021-12-04,2022-01-06,NULL,33,NULL
255769,2021-12-04,NULL,NULL,NULL,NULL
255770,2021-12-04,2021-12-04,NULL,0,NULL
255771,2021-12-04,NULL,NULL,NULL,NULL
255772,2021-12-04,2021-12-04,2021-12-04,0,0
255773,2021-12-04,NULL,NULL,NULL,NULL
255774,2021-12-04,2021-12-04,NULL,0,NULL
255775,2021-12-04,NULL,NULL,NULL,NULL
255776,2021-12-04,2021-12-04,NULL,0,NULL
255777,2021-12-04,NULL,NULL,NULL,NULL
255778,2021-12-04,NULL,NULL,NULL,NULL
255779,2021-12-04,2021-12-04,NULL,0,NULL
255780,2021-12-04,NULL,NULL,NULL,NULL
255781,2021-12-04,NULL,NULL,NULL,NULL
255782,2021-12-04,NULL,NULL,NULL,NULL
255783,2021-12-04,NULL,NULL,NULL,NULL
255784,2021-12-04,2021-12-04,NULL,0,NULL
255785,2021-12-04,NULL,NULL,NULL,NULL
255786,2021-12-04,2021-12-05,NULL,1,NULL
255787,2021-12-04,NULL,NULL,NULL,NULL
255788,2021-12-04,NULL,NULL,NULL,NULL
255789,2021-12-04,2021-12-04,NULL,0,NULL
255790,2021-12-04,NULL,NULL,NULL,NULL
255791,2021-12-04,2021-12-04,NULL,0,NULL
255792,2021-12-04,2021-12-04,NULL,0,NULL
255793,2021-12-05,2021-12-07,NULL,2,NULL
255794,2021-12-05,NULL,NULL,NULL,NULL
255795,2021-12-05,2021-12-05,NULL,0,NULL
255796,2021-12-05,2021-12-05,NULL,0,NULL
255797,2021-12-05,NULL,NULL,NULL,NULL
255798,2021-12-05,2022-02-22,NULL,79,NULL
255799,2021-12-05,NULL,NULL,NULL,NULL
255800,2021-12-05,2021-12-05,NULL,0,NULL
255801,2021-12-05,NULL,NULL,NULL,NULL
255802,2021-12-05,NULL,NULL,NULL,NULL
255803,2021-12-05,NULL,NULL,NULL,NULL
255804,2021-12-05,2021-12-05,NULL,0,NULL
255805,2021-12-05,NULL,NULL,NULL,NULL
255806,2021-12-05,2021-12-05,NULL,0,NULL
255807,2021-12-05,NULL,NULL,NULL,NULL
255808,2021-12-05,2021-12-05,NULL,0,NULL
255809,2021-12-05,NULL,NULL,NULL,NULL
255810,2021-12-05,2021-12-06,NULL,1,NULL
255811,2021-12-05,NULL,NULL,NULL,NULL
255812,2021-12-05,NULL,NULL,NULL,NULL
255813,2021-12-05,2021-12-05,NULL,0,NULL
255814,2021-12-05,NULL,NULL,NULL,NULL
255815,2021-12-05,NULL,NULL,NULL,NULL
255816,2021-12-05,NULL,NULL,NULL,NULL
255817,2021-12-05,NULL,NULL,NULL,NULL
255818,2021-12-05,NULL,NULL,NULL,NULL
255819,2021-12-05,2021-12-05,NULL,0,NULL
255820,2021-12-05,2021-12-05,NULL,0,NULL
255821,2021-12-05,2021-12-05,NULL,0,NULL
255822,2021-12-05,NULL,NULL,NULL,NULL
255823,2021-12-05,NULL,NULL,NULL,NULL
255824,2021-12-05,NULL,NULL,NULL,NULL
255825,2021-12-05,NULL,NULL,NULL,NULL
255826,2021-12-05,2021-12-05,NULL,0,NULL
255827,2021-12-05,2021-12-05,2022-02-25,0,82
255828,2021-12-05,NULL,NULL,NULL,NULL
255829,2021-12-05,NULL,NULL,NULL,NULL
255830,2021-12-05,2021-12-05,NULL,0,NULL
255831,2021-12-05,2021-12-05,NULL,0,NULL
255832,2021-12-05,2021-12-05,NULL,0,NULL
255833,2021-12-05,2021-12-05,NULL,0,NULL
255834,2021-12-05,2021-12-05,NULL,0,NULL
255835,2021-12-05,2021-12-09,NULL,4,NULL
255836,2021-12-05,2021-12-05,NULL,0,NULL
255837,2021-12-05,NULL,NULL,NULL,NULL
255838,2021-12-05,2022-02-19,NULL,76,NULL
255839,2021-12-05,2021-12-06,NULL,1,NULL
255840,2021-12-05,2021-12-05,NULL,0,NULL
255841,2021-12-05,NULL,NULL,NULL,NULL
255842,2021-12-05,NULL,NULL,NULL,NULL
255843,2021-12-05,NULL,NULL,NULL,NULL
255844,2021-12-05,2021-12-05,NULL,0,NULL
255845,2021-12-05,NULL,NULL,NULL,NULL
255846,2021-12-05,NULL,NULL,NULL,NULL
255847,2021-12-05,NULL,NULL,NULL,NULL
255848,2021-12-05,2021-12-05,NULL,0,NULL
255849,2021-12-05,2021-12-05,NULL,0,NULL
255850,2021-12-05,NULL,NULL,NULL,NULL
255851,2021-12-05,NULL,NULL,NULL,NULL
255852,2021-12-05,2021-12-05,NULL,0,NULL
255853,2021-12-05,NULL,NULL,NULL,NULL
255854,2021-12-05,2021-12-05,NULL,0,NULL
255855,2021-12-05,2021-12-05,NULL,0,NULL
255856,2021-12-05,NULL,NULL,NULL,NULL
255857,2021-12-05,NULL,NULL,NULL,NULL
255858,2021-12-05,NULL,NULL,NULL,NULL
255859,2021-12-05,2021-12-05,2021-12-08,0,3
255860,2021-12-05,NULL,NULL,NULL,NULL
255861,2021-12-05,NULL,NULL,NULL,NULL
255862,2021-12-05,NULL,NULL,NULL,NULL
255863,2021-12-05,NULL,NULL,NULL,NULL
255864,2021-12-05,NULL,2021-12-05,NULL,NULL
255865,2021-12-05,2021-12-05,NULL,0,NULL
255866,2021-12-05,NULL,NULL,NULL,NULL
255867,2021-12-05,2021-12-05,NULL,0,NULL
255868,2021-12-05,NULL,NULL,NULL,NULL
255869,2021-12-05,NULL,NULL,NULL,NULL
255870,2021-12-05,2021-12-05,NULL,0,NULL
255871,2021-12-05,2021-12-05,NULL,0,NULL
255872,2021-12-05,2021-12-05,NULL,0,NULL
255873,2021-12-05,NULL,NULL,NULL,NULL
255874,2021-12-05,NULL,NULL,NULL,NULL
255875,2021-12-05,2021-12-05,NULL,0,NULL
255876,2021-12-05,2021-12-05,NULL,0,NULL
255877,2021-12-05,2021-12-11,NULL,6,NULL
255878,2021-12-05,NULL,NULL,NULL,NULL
255879,2021-12-05,2021-12-05,NULL,0,NULL
255880,2021-12-05,2021-12-05,NULL,0,NULL
255881,2021-12-05,NULL,NULL,NULL,NULL
255882,2021-12-05,NULL,NULL,NULL,NULL
255883,2021-12-05,NULL,NULL,NULL,NULL
255884,2021-12-05,2021-12-08,NULL,3,NULL
255885,2021-12-05,2021-12-05,NULL,0,NULL
255886,2021-12-05,2022-08-14,NULL,252,NULL
255887,2021-12-05,2021-12-05,NULL,0,NULL
255888,2021-12-05,2021-12-05,NULL,0,NULL
255889,2021-12-05,NULL,NULL,NULL,NULL
255890,2021-12-05,2021-12-05,NULL,0,NULL
255891,2021-12-05,NULL,NULL,NULL,NULL
255892,2021-12-05,2021-12-07,2023-01-19,2,408
255893,2021-12-05,NULL,NULL,NULL,NULL
255894,2021-12-05,2021-12-07,NULL,2,NULL
255895,2021-12-05,NULL,NULL,NULL,NULL
255896,2021-12-06,2021-12-06,NULL,0,NULL
255897,2021-12-06,2022-08-16,NULL,253,NULL
255898,2021-12-06,2021-12-06,NULL,0,NULL
255899,2021-12-06,NULL,NULL,NULL,NULL
255900,2021-12-06,NULL,NULL,NULL,NULL
255901,2021-12-06,NULL,NULL,NULL,NULL
255902,2021-12-06,2021-12-06,NULL,0,NULL
255903,2021-12-06,2021-12-06,NULL,0,NULL
255904,2021-12-06,NULL,NULL,NULL,NULL
255905,2021-12-06,2021-12-06,NULL,0,NULL
255906,2021-12-06,NULL,NULL,NULL,NULL
255907,2021-12-06,NULL,NULL,NULL,NULL
255908,2021-12-06,2021-12-06,NULL,0,NULL
255909,2021-12-06,2022-01-10,NULL,35,NULL
255910,2021-12-06,2021-12-06,NULL,0,NULL
255911,2021-12-06,2021-12-06,NULL,0,NULL
255912,2021-12-06,2021-12-06,2022-02-18,0,74
255913,2021-12-06,NULL,NULL,NULL,NULL
255914,2021-12-06,2021-12-06,NULL,0,NULL
255915,2021-12-06,NULL,NULL,NULL,NULL
255916,2021-12-06,2021-12-06,NULL,0,NULL
255917,2021-12-06,2022-01-03,NULL,28,NULL
255918,2021-12-06,NULL,NULL,NULL,NULL
255919,2021-12-06,2021-12-06,NULL,0,NULL
255920,2021-12-06,2021-12-06,NULL,0,NULL
255921,2021-12-06,2021-12-06,NULL,0,NULL
255922,2021-12-06,NULL,NULL,NULL,NULL
255923,2021-12-06,2021-12-07,NULL,1,NULL
255924,2021-12-06,2021-12-07,2021-12-06,1,-1
255925,2021-12-06,NULL,NULL,NULL,NULL
255926,2021-12-06,2021-12-06,NULL,0,NULL
255927,2021-12-06,2021-12-06,NULL,0,NULL
255928,2021-12-06,NULL,NULL,NULL,NULL
255929,2021-12-06,NULL,NULL,NULL,NULL
255930,2021-12-06,2021-12-06,NULL,0,NULL
255931,2021-12-06,2021-12-10,NULL,4,NULL
255932,2021-12-06,NULL,NULL,NULL,NULL
255933,2021-12-06,NULL,NULL,NULL,NULL
255934,2021-12-06,NULL,NULL,NULL,NULL
255935,2021-12-06,2021-12-06,NULL,0,NULL
255936,2021-12-06,2021-12-06,NULL,0,NULL
255937,2021-12-06,NULL,NULL,NULL,NULL
255938,2021-12-06,NULL,NULL,NULL,NULL
255939,2021-12-06,NULL,NULL,NULL,NULL
255940,2021-12-06,NULL,NULL,NULL,NULL
255941,2021-12-06,NULL,NULL,NULL,NULL
255942,2021-12-06,2021-12-06,NULL,0,NULL
255943,2021-12-06,2021-12-06,NULL,0,NULL
255944,2021-12-06,NULL,NULL,NULL,NULL
255945,2021-12-06,NULL,NULL,NULL,NULL
255946,2021-12-06,NULL,NULL,NULL,NULL
255947,2021-12-06,NULL,NULL,NULL,NULL
255948,2021-12-06,NULL,NULL,NULL,NULL
255949,2021-12-06,2021-12-06,NULL,0,NULL
255950,2021-12-06,NULL,NULL,NULL,NULL
255951,2021-12-06,NULL,NULL,NULL,NULL
255952,2021-12-06,NULL,NULL,NULL,NULL
255953,2021-12-06,NULL,NULL,NULL,NULL
255954,2021-12-06,NULL,NULL,NULL,NULL
255955,2021-12-06,NULL,NULL,NULL,NULL
255956,2021-12-06,NULL,NULL,NULL,NULL
255957,2021-12-06,NULL,NULL,NULL,NULL
255958,2021-12-06,2021-12-28,NULL,22,NULL
255959,2021-12-06,NULL,NULL,NULL,NULL
255960,2021-12-06,2021-12-06,NULL,0,NULL
255961,2021-12-06,NULL,NULL,NULL,NULL
255962,2021-12-06,NULL,NULL,NULL,NULL
255963,2021-12-06,2021-12-06,NULL,0,NULL
255964,2021-12-06,NULL,NULL,NULL,NULL
255965,2021-12-06,NULL,NULL,NULL,NULL
255966,2021-12-06,NULL,NULL,NULL,NULL
255967,2021-12-06,NULL,NULL,NULL,NULL
255968,2021-12-06,NULL,NULL,NULL,NULL
255969,2021-12-06,NULL,NULL,NULL,NULL
255970,2021-12-06,NULL,NULL,NULL,NULL
255971,2021-12-06,NULL,NULL,NULL,NULL
255972,2021-12-06,2021-12-06,NULL,0,NULL
255973,2021-12-06,2022-03-06,NULL,90,NULL
255974,2021-12-06,NULL,NULL,NULL,NULL
255975,2021-12-06,2021-12-06,NULL,0,NULL
255976,2021-12-06,NULL,NULL,NULL,NULL
255977,2021-12-06,NULL,NULL,NULL,NULL
255978,2021-12-06,NULL,NULL,NULL,NULL
255979,2021-12-06,2021-12-17,NULL,11,NULL
255980,2021-12-06,NULL,NULL,NULL,NULL
255981,2021-12-06,NULL,NULL,NULL,NULL
255982,2021-12-06,2021-12-06,NULL,0,NULL
255983,2021-12-06,NULL,NULL,NULL,NULL
255984,2021-12-06,2021-12-06,NULL,0,NULL
255985,2021-12-06,2021-12-06,NULL,0,NULL
255986,2021-12-06,NULL,NULL,NULL,NULL
255987,2021-12-06,NULL,NULL,NULL,NULL
255988,2021-12-06,2021-12-06,NULL,0,NULL
255989,2021-12-06,2021-12-06,NULL,0,NULL
255990,2021-12-06,NULL,NULL,NULL,NULL
255991,2021-12-06,2021-12-07,NULL,1,NULL
255993,2021-12-06,2021-12-06,2021-12-16,0,10
255994,2021-12-06,NULL,NULL,NULL,NULL
255995,2021-12-06,2021-12-06,NULL,0,NULL
255996,2021-12-06,NULL,NULL,NULL,NULL
255997,2021-12-06,2021-12-06,NULL,0,NULL
255998,2021-12-06,NULL,NULL,NULL,NULL
255999,2021-12-06,2021-12-06,NULL,0,NULL
256000,2021-12-06,2021-12-06,NULL,0,NULL
256001,2021-12-06,NULL,NULL,NULL,NULL
256002,2021-12-06,2021-12-06,NULL,0,NULL
256003,2021-12-06,NULL,NULL,NULL,NULL
256004,2021-12-06,2021-12-06,NULL,0,NULL
256005,2021-12-06,NULL,NULL,NULL,NULL
256006,2021-12-06,NULL,NULL,NULL,NULL
256007,2021-12-06,NULL,NULL,NULL,NULL
256008,2021-12-06,NULL,NULL,NULL,NULL
256009,2021-12-06,2021-12-06,NULL,0,NULL
256010,2021-12-06,2022-09-20,NULL,288,NULL
256011,2021-12-06,2021-12-09,NULL,3,NULL
256012,2021-12-06,NULL,NULL,NULL,NULL
256013,2021-12-06,NULL,NULL,NULL,NULL
256014,2021-12-06,NULL,NULL,NULL,NULL
256015,2021-12-06,2021-12-06,NULL,0,NULL
256016,2021-12-06,NULL,NULL,NULL,NULL
256017,2021-12-06,NULL,NULL,NULL,NULL
256018,2021-12-06,2021-12-28,2021-12-29,22,1
256019,2021-12-06,2021-12-06,NULL,0,NULL
256020,2021-12-06,NULL,NULL,NULL,NULL
256021,2021-12-06,NULL,NULL,NULL,NULL
256022,2021-12-06,NULL,NULL,NULL,NULL
256023,2021-12-06,2021-12-06,NULL,0,NULL
256024,2021-12-06,NULL,NULL,NULL,NULL
256025,2021-12-06,NULL,NULL,NULL,NULL
256026,2021-12-06,NULL,NULL,NULL,NULL
256027,2021-12-06,2021-12-06,NULL,0,NULL
256028,2021-12-06,NULL,NULL,NULL,NULL
256029,2021-12-06,NULL,NULL,NULL,NULL
256030,2021-12-06,NULL,NULL,NULL,NULL
256031,2021-12-06,NULL,NULL,NULL,NULL
256032,2021-12-06,2021-12-06,NULL,0,NULL
256033,2021-12-06,2021-12-06,NULL,0,NULL
256034,2021-12-06,NULL,NULL,NULL,NULL
256035,2021-12-06,NULL,NULL,NULL,NULL
256036,2021-12-06,2021-12-06,NULL,0,NULL
256037,2021-12-06,NULL,NULL,NULL,NULL
256038,2021-12-06,NULL,NULL,NULL,NULL
256039,2021-12-06,2021-12-06,NULL,0,NULL
256040,2021-12-06,NULL,NULL,NULL,NULL
256041,2021-12-06,NULL,NULL,NULL,NULL
256042,2021-12-06,2021-12-06,NULL,0,NULL
256043,2021-12-06,2022-05-31,NULL,176,NULL
256044,2021-12-06,2021-12-06,NULL,0,NULL
256045,2021-12-06,NULL,NULL,NULL,NULL
256046,2021-12-06,NULL,NULL,NULL,NULL
256047,2021-12-06,NULL,NULL,NULL,NULL
256048,2021-12-06,2021-12-06,NULL,0,NULL
256049,2021-12-06,NULL,NULL,NULL,NULL
256050,2021-12-06,2021-12-07,NULL,1,NULL
256051,2021-12-06,2021-12-06,NULL,0,NULL
256052,2021-12-07,2021-12-07,NULL,0,NULL
256053,2021-12-07,NULL,NULL,NULL,NULL
256054,2021-12-07,2021-12-07,NULL,0,NULL
256055,2021-12-07,2021-12-07,2021-12-07,0,0
256056,2021-12-07,NULL,NULL,NULL,NULL
256057,2021-12-07,2021-12-07,NULL,0,NULL
256058,2021-12-07,2022-09-11,NULL,278,NULL
256059,2021-12-07,NULL,NULL,NULL,NULL
256060,2021-12-07,2021-12-07,NULL,0,NULL
256061,2021-12-07,2021-12-07,NULL,0,NULL
256062,2021-12-07,2021-12-07,NULL,0,NULL
256063,2021-12-07,NULL,NULL,NULL,NULL
256064,2021-12-07,2021-12-07,NULL,0,NULL
256065,2021-12-07,2021-12-07,NULL,0,NULL
256066,2021-12-07,NULL,NULL,NULL,NULL
256067,2021-12-07,2021-12-07,NULL,0,NULL
256068,2021-12-07,NULL,NULL,NULL,NULL
256069,2021-12-07,NULL,NULL,NULL,NULL
256070,2021-12-07,NULL,NULL,NULL,NULL
256071,2021-12-07,2021-12-07,NULL,0,NULL
256072,2021-12-07,NULL,NULL,NULL,NULL
256073,2021-12-07,2021-12-07,NULL,0,NULL
256074,2021-12-07,2021-12-07,NULL,0,NULL
256075,2021-12-07,2021-12-07,NULL,0,NULL
256076,2021-12-07,NULL,NULL,NULL,NULL
256077,2021-12-07,2021-12-07,NULL,0,NULL
256078,2021-12-07,NULL,NULL,NULL,NULL
256079,2021-12-07,2021-12-07,NULL,0,NULL
256080,2021-12-07,NULL,NULL,NULL,NULL
256081,2021-12-07,NULL,NULL,NULL,NULL
256082,2021-12-07,2021-12-07,NULL,0,NULL
256083,2021-12-07,NULL,NULL,NULL,NULL
256084,2021-12-07,NULL,NULL,NULL,NULL
256085,2021-12-07,2021-12-07,NULL,0,NULL
256086,2021-12-07,2021-12-24,NULL,17,NULL
256087,2021-12-07,NULL,NULL,NULL,NULL
256088,2021-12-07,2021-12-07,NULL,0,NULL
256089,2021-12-07,2021-12-07,NULL,0,NULL
256090,2021-12-07,NULL,NULL,NULL,NULL
256091,2021-12-07,NULL,NULL,NULL,NULL
256092,2021-12-07,NULL,NULL,NULL,NULL
256093,2021-12-07,2021-12-10,NULL,3,NULL
256094,2021-12-07,NULL,NULL,NULL,NULL
256095,2021-12-07,2021-12-07,NULL,0,NULL
256096,2021-12-07,2021-12-07,NULL,0,NULL
256097,2021-12-07,NULL,NULL,NULL,NULL
256098,2021-12-07,NULL,NULL,NULL,NULL
256099,2021-12-07,2021-12-25,NULL,18,NULL
256100,2021-12-07,NULL,NULL,NULL,NULL
256101,2021-12-07,NULL,NULL,NULL,NULL
256102,2021-12-07,2021-12-07,NULL,0,NULL
256103,2021-12-07,NULL,NULL,NULL,NULL
256104,2021-12-07,2021-12-07,NULL,0,NULL
256105,2021-12-07,NULL,NULL,NULL,NULL
256106,2021-12-07,NULL,NULL,NULL,NULL
256107,2021-12-07,NULL,NULL,NULL,NULL
256108,2021-12-07,NULL,NULL,NULL,NULL
256109,2021-12-07,2021-12-07,NULL,0,NULL
256110,2021-12-07,2021-12-07,NULL,0,NULL
256111,2021-12-07,2021-12-19,NULL,12,NULL
256112,2021-12-07,2021-12-07,NULL,0,NULL
256113,2021-12-07,NULL,NULL,NULL,NULL
256114,2021-12-07,NULL,NULL,NULL,NULL
256115,2021-12-07,2021-12-07,NULL,0,NULL
256116,2021-12-07,2021-12-07,NULL,0,NULL
256117,2021-12-07,NULL,NULL,NULL,NULL
256118,2021-12-07,NULL,NULL,NULL,NULL
256119,2021-12-07,NULL,NULL,NULL,NULL
256120,2021-12-07,2021-12-07,NULL,0,NULL
256121,2021-12-07,NULL,NULL,NULL,NULL
256122,2021-12-07,NULL,NULL,NULL,NULL
256123,2021-12-07,2021-12-07,NULL,0,NULL
256124,2021-12-07,NULL,NULL,NULL,NULL
256125,2021-12-07,2021-12-07,NULL,0,NULL
256126,2021-12-07,2021-12-07,NULL,0,NULL
256127,2021-12-07,2021-12-17,2021-12-17,10,0
256128,2021-12-07,2021-12-07,NULL,0,NULL
256129,2021-12-07,NULL,NULL,NULL,NULL
256130,2021-12-07,2021-12-07,NULL,0,NULL
256131,2021-12-07,NULL,NULL,NULL,NULL
256132,2021-12-07,NULL,NULL,NULL,NULL
256133,2021-12-07,2021-12-10,NULL,3,NULL
256134,2021-12-07,2021-12-07,NULL,0,NULL
256135,2021-12-07,2021-12-07,NULL,0,NULL
256136,2021-12-07,NULL,NULL,NULL,NULL
256138,2021-12-07,NULL,NULL,NULL,NULL
256139,2021-12-07,NULL,NULL,NULL,NULL
256140,2021-12-07,2021-12-07,NULL,0,NULL
256141,2021-12-07,NULL,NULL,NULL,NULL
256142,2021-12-07,NULL,NULL,NULL,NULL
256143,2021-12-07,2021-12-07,NULL,0,NULL
256144,2021-12-07,2022-07-30,2022-07-24,235,-6
256145,2021-12-07,2021-12-07,NULL,0,NULL
256146,2021-12-07,NULL,NULL,NULL,NULL
256147,2021-12-07,NULL,NULL,NULL,NULL
256148,2021-12-07,NULL,NULL,NULL,NULL
256149,2021-12-07,2022-01-08,NULL,32,NULL
256150,2021-12-07,2021-12-08,NULL,1,NULL
256151,2021-12-07,NULL,NULL,NULL,NULL
256152,2021-12-07,2021-12-07,NULL,0,NULL
256153,2021-12-07,NULL,NULL,NULL,NULL
256154,2021-12-07,2021-12-07,NULL,0,NULL
256155,2021-12-07,NULL,NULL,NULL,NULL
256156,2021-12-07,2021-12-07,NULL,0,NULL
256157,2021-12-07,2021-12-14,NULL,7,NULL
256158,2021-12-07,NULL,NULL,NULL,NULL
256159,2021-12-07,NULL,NULL,NULL,NULL
256160,2021-12-07,NULL,NULL,NULL,NULL
256161,2021-12-07,2021-12-07,NULL,0,NULL
256162,2021-12-07,2022-09-15,NULL,282,NULL
256163,2021-12-07,2021-12-07,NULL,0,NULL
256164,2021-12-07,2021-12-07,NULL,0,NULL
256165,2021-12-07,NULL,NULL,NULL,NULL
256166,2021-12-07,NULL,NULL,NULL,NULL
256167,2021-12-07,NULL,NULL,NULL,NULL
256168,2021-12-07,2021-12-07,NULL,0,NULL
256169,2021-12-07,2021-12-07,NULL,0,NULL
256170,2021-12-07,NULL,NULL,NULL,NULL
256171,2021-12-07,NULL,NULL,NULL,NULL
256172,2021-12-07,NULL,NULL,NULL,NULL
256173,2021-12-07,NULL,NULL,NULL,NULL
256174,2021-12-07,NULL,NULL,NULL,NULL
256175,2021-12-07,NULL,NULL,NULL,NULL
256176,2021-12-07,2021-12-08,NULL,1,NULL
256177,2021-12-07,NULL,NULL,NULL,NULL
256178,2021-12-08,2021-12-08,NULL,0,NULL
256179,2021-12-08,NULL,NULL,NULL,NULL
256180,2021-12-08,2021-12-08,NULL,0,NULL
256181,2021-12-08,2021-12-08,NULL,0,NULL
256182,2021-12-08,NULL,NULL,NULL,NULL
256183,2021-12-08,2021-12-08,NULL,0,NULL
256184,2021-12-08,NULL,NULL,NULL,NULL
256185,2021-12-08,2021-12-08,NULL,0,NULL
256186,2021-12-08,NULL,NULL,NULL,NULL
256187,2021-12-08,2021-12-08,NULL,0,NULL
256188,2021-12-08,NULL,NULL,NULL,NULL
256189,2021-12-08,NULL,NULL,NULL,NULL
256190,2021-12-08,2021-12-08,NULL,0,NULL
256191,2021-12-08,NULL,NULL,NULL,NULL
256192,2021-12-08,NULL,NULL,NULL,NULL
256193,2021-12-08,2021-12-08,2021-12-08,0,0
256194,2021-12-08,NULL,NULL,NULL,NULL
256195,2021-12-08,2021-12-09,NULL,1,NULL
256196,2021-12-08,2021-12-08,NULL,0,NULL
256197,2021-12-08,NULL,NULL,NULL,NULL
256198,2021-12-08,2021-12-08,NULL,0,NULL
256199,2021-12-08,NULL,NULL,NULL,NULL
256200,2021-12-08,NULL,NULL,NULL,NULL
256201,2021-12-08,2021-12-08,NULL,0,NULL
256202,2021-12-08,NULL,NULL,NULL,NULL
256203,2021-12-08,NULL,NULL,NULL,NULL
256204,2021-12-08,2021-12-08,NULL,0,NULL
256205,2021-12-08,NULL,NULL,NULL,NULL
256206,2021-12-08,NULL,NULL,NULL,NULL
256207,2021-12-08,NULL,NULL,NULL,NULL
256208,2021-12-08,2021-12-08,NULL,0,NULL
256209,2021-12-08,2022-04-24,NULL,137,NULL
256210,2021-12-08,NULL,NULL,NULL,NULL
256211,2021-12-08,2021-12-08,NULL,0,NULL
256212,2021-12-08,NULL,NULL,NULL,NULL
256213,2021-12-08,NULL,NULL,NULL,NULL
256214,2021-12-08,NULL,NULL,NULL,NULL
256215,2021-12-08,2021-12-19,NULL,11,NULL
256216,2021-12-08,NULL,NULL,NULL,NULL
256217,2021-12-08,NULL,NULL,NULL,NULL
256218,2021-12-08,NULL,NULL,NULL,NULL
256219,2021-12-08,NULL,NULL,NULL,NULL
256220,2021-12-08,NULL,NULL,NULL,NULL
256221,2021-12-08,NULL,NULL,NULL,NULL
256222,2021-12-08,2021-12-08,NULL,0,NULL
256223,2021-12-08,2021-12-08,NULL,0,NULL
256224,2021-12-08,NULL,NULL,NULL,NULL
256225,2021-12-08,NULL,NULL,NULL,NULL
256226,2021-12-08,NULL,NULL,NULL,NULL
256227,2021-12-08,NULL,NULL,NULL,NULL
256228,2021-12-08,NULL,NULL,NULL,NULL
256229,2021-12-08,2021-12-08,NULL,0,NULL
256230,2021-12-08,2021-12-08,NULL,0,NULL
256231,2021-12-08,NULL,NULL,NULL,NULL
256232,2021-12-08,NULL,NULL,NULL,NULL
256233,2021-12-08,2021-12-08,NULL,0,NULL
256234,2021-12-08,NULL,NULL,NULL,NULL
256235,2021-12-08,NULL,NULL,NULL,NULL
256236,2021-12-08,NULL,NULL,NULL,NULL
256237,2021-12-08,2021-12-08,NULL,0,NULL
256238,2021-12-08,2021-12-08,NULL,0,NULL
256239,2021-12-08,NULL,NULL,NULL,NULL
256240,2021-12-08,2021-12-08,NULL,0,NULL
256241,2021-12-08,NULL,NULL,NULL,NULL
256242,2021-12-08,2021-12-08,NULL,0,NULL
